s, d, v, x, y,t
609.486,5.88695,49.391,1384.06,1178.31,2147.78
610.37,5.89632,49.4977,1384.94,1178.22,2147.83
611.696,5.91004,49.4992,1386.26,1178.08,2147.88
612.579,5.92047,49.3892,1387.13,1177.98,2147.93
613.905,5.93905,49.4011,1388.45,1177.83,2147.99
615.23,5.95882,49.4027,1389.77,1177.68,2148.04
616.114,5.97229,49.4149,1390.65,1177.59,2148.09
628.818,6.18556,49.4149,1391.96,1177.43,2148.14
627.493,6.16482,49.4274,1393.28,1177.28,2148.2
626.609,6.15268,49.441,1394.16,1177.18,2148.25
625.283,6.13485,49.4537,1395.48,1177.02,2148.3
624.399,6.12369,49.4401,1396.36,1176.92,2148.35
623.388,6.10913,49.4531,1397.67,1176.76,2148.4
624.713,6.09858,49.3596,1398.99,1176.6,2148.46
625.598,6.09334,49.4815,1399.86,1176.49,2148.5
626.481,6.08837,49.3731,1400.74,1176.38,2148.56
627.807,6.08264,49.3868,1402.06,1176.21,2148.61
629.134,6.0779,49.4934,1403.37,1176.05,2148.66
630.017,6.07497,49.3868,1404.25,1175.93,2148.71
631.343,6.07023,49.4952,1405.56,1175.77,2148.76
632.227,6.06731,49.3868,1406.44,1175.65,2148.81
633.553,6.06255,49.3868,1407.76,1175.48,2148.86
634.436,6.05952,49.3851,1408.63,1175.37,2148.91
635.763,6.05488,49.4952,1409.95,1175.2,2148.96
637.089,6.05026,49.4952,1411.26,1175.04,2149.02
637.972,6.04722,49.3851,1412.14,1174.92,2149.06
639.298,6.04259,49.4952,1413.45,1174.76,2149.12
640.182,6.03955,49.4004,1414.33,1174.64,2149.16
641.066,6.03651,49.3868,1415.21,1174.53,2149.22
642.391,6.03189,49.3868,1416.52,1174.37,2149.26
643.276,6.02871,49.3851,1417.4,1174.25,2149.32
644.601,6.02422,49.3868,1418.71,1174.09,2149.37
645.927,6.01958,49.3868,1420.03,1173.92,2149.42
646.811,6.01642,49.3851,1420.91,1173.81,2149.47
648.137,6.01191,49.3868,1422.22,1173.64,2149.52
649.021,6.00875,49.3868,1423.1,1173.53,2149.57
660.533,5.97611,49.3851,1424.41,1173.36,2149.62
659.207,5.97889,49.3868,1425.73,1173.19,2149.68
658.323,5.9806,49.3868,1426.61,1173.08,2149.73
656.998,5.98326,49.3851,1427.92,1172.91,2149.78
656.114,5.98508,49.3868,1428.8,1172.8,2149.83
656.06,5.98569,49.4815,1430.11,1172.63,2149.88
656.943,5.98545,49.4815,1430.99,1172.52,2149.93
658.27,5.98508,49.4815,1432.31,1172.36,2149.98
659.154,5.98485,49.4815,1433.18,1172.25,2150.03
660.48,5.98436,49.4798,1434.5,1172.08,2150.08
661.806,5.98399,49.4933,1435.82,1171.92,2150.14
662.69,5.98376,49.4798,1436.69,1171.81,2150.18
664.016,5.98351,49.3866,1438.01,1171.64,2150.24
664.9,5.98316,49.4815,1438.89,1171.53,2150.29
666.226,5.98291,49.3866,1440.2,1171.37,2150.34
667.111,5.98255,49.4815,1441.08,1171.26,2150.39
668.437,5.98219,49.4815,1442.39,1171.09,2150.44
669.762,5.98184,49.3714,1443.71,1170.93,2150.5
670.647,5.98146,49.4798,1444.59,1170.82,2150.55
671.972,5.98123,49.3731,1445.9,1170.65,2150.6
672.857,5.98086,49.4798,1446.78,1170.54,2150.65
674.183,5.9805,49.495,1448.1,1170.38,2150.7
675.067,5.98026,49.4815,1448.97,1170.27,2150.75
676.393,5.98197,49.3868,1450.29,1170.1,2150.8
677.278,5.98353,49.4934,1451.17,1169.99,2150.85
678.603,5.98645,49.3868,1452.48,1169.82,2150.9
679.487,5.98814,49.3851,1453.36,1169.71,2150.95
680.812,5.99094,49.3868,1454.67,1169.54,2151
681.697,5.99263,49.3868,1455.55,1169.43,2151.05
683.022,5.9953,49.3851,1456.87,1169.26,2151.1
683.906,5.99713,49.3868,1457.74,1169.15,2151.15
685.232,5.99979,49.3868,1459.06,1168.98,2151.2
686.116,6.00162,49.3868,1459.93,1168.87,2151.25
697.523,6.01191,49.3868,1461.25,1168.7,2151.3
696.639,6.01227,49.3851,1462.13,1168.59,2151.35
695.313,6.01305,49.3868,1463.44,1168.42,2151.4
694.429,6.01341,49.3868,1464.32,1168.31,2151.45
693.103,6.01516,49.4143,1465.63,1168.14,2151.5
692.755,6.01746,49.5091,1466.51,1168.02,2151.55
694.081,6.02116,49.4008,1467.83,1167.85,2151.6
695.407,6.02484,49.4008,1469.14,1167.68,2151.66
696.292,6.02629,49.3868,1470.02,1167.57,2151.71
697.617,6.02695,49.3868,1471.33,1167.4,2151.76
698.501,6.02743,49.3868,1472.21,1167.29,2151.81
699.827,6.02808,49.3868,1473.52,1167.12,2151.86
701.153,6.02682,49.3731,1474.84,1166.95,2151.92
702.037,6.02511,49.495,1475.72,1166.85,2151.97
703.363,6.02069,49.4663,1477.03,1166.68,2152.02
704.247,6.01716,49.4815,1477.91,1166.57,2152.07
705.573,6.01178,49.4663,1479.23,1166.41,2152.12
706.898,6.0065,49.3579,1480.54,1166.25,2152.18
707.782,6.00286,49.468,1481.42,1166.14,2152.23
709.107,5.99758,49.3596,1482.73,1165.98,2152.28
709.992,5.99393,49.4815,1483.61,1165.87,2152.33
711.317,5.98867,49.3596,1484.93,1165.71,2152.38
712.202,5.9849,49.4798,1485.81,1165.6,2152.43
723.547,5.85456,49.3596,1487.12,1165.44,2152.48
722.662,5.87095,49.4667,1488,1165.33,2152.53
721.337,5.89566,49.3447,1489.31,1165.17,2152.58
720.453,5.9101,49.4401,1490.19,1165.07,2152.63
719.127,5.92984,49.441,1491.51,1164.92,2152.68
718.682,5.94236,49.4274,1492.39,1164.82,2152.74
720.007,5.96003,49.4274,1493.7,1164.66,2152.78
721.333,5.97466,49.4011,1495.02,1164.51,2152.84
722.216,5.98522,49.4285,1495.9,1164.41,2152.89
723.542,5.99987,49.4134,1497.22,1164.27,2152.94
724.425,6.00837,49.4011,1498.09,1164.17,2152.99
725.751,6.01804,49.3906,1499.41,1164.02,2153.04
726.635,6.02244,49.3774,1500.29,1163.93,2153.09
727.96,6.02604,49.3659,1501.61,1163.79,2153.14
728.845,6.02742,49.4881,1502.49,1163.7,2153.19
730.171,6.02898,49.4633,1503.81,1163.56,2153.24
731.054,6.02742,49.4659,1504.69,1163.48,2153.29
732.38,6.02304,49.4415,1506.01,1163.35,2153.34
733.263,6.01844,49.321,1506.88,1163.26,2153.39
734.589,6.00995,49.4297,1508.2,1163.13,2153.44
735.472,6.00331,49.4297,1509.09,1163.05,2153.49
736.798,5.99286,49.433,1510.4,1162.93,2153.54
737.682,5.98416,49.4318,1511.29,1162.85,2153.59
739.007,5.97081,49.4094,1512.61,1162.73,2153.64
751.463,5.81475,49.4094,1513.48,1162.65,2153.69
750.138,5.83154,49.412,1514.81,1162.53,2153.74
748.812,5.84545,49.3901,1516.13,1162.41,2153.8
747.928,5.85292,49.3796,1517.01,1162.34,2153.85
746.602,5.86269,49.3933,1518.33,1162.23,2153.9
745.718,5.86821,49.3706,1519.21,1162.15,2153.95
746.814,5.87498,49.4931,1520.53,1162.05,2154
748.141,5.88176,49.4931,1521.85,1161.94,2154.06
749.024,5.8863,49.4931,1522.73,1161.87,2154.11
750.351,5.89295,49.4931,1524.06,1161.76,2154.16
751.676,5.89981,49.3706,1525.38,1161.65,2154.22
752.561,5.90427,49.4931,1526.26,1161.58,2154.27
753.887,5.91113,49.3706,1527.58,1161.47,2154.32
754.771,5.91761,49.3933,1528.46,1161.4,2154.37
756.097,5.92732,49.4885,1529.78,1161.29,2154.42
756.98,5.93389,49.3796,1530.66,1161.21,2154.47
758.307,5.9437,49.5021,1531.98,1161.1,2154.52
759.19,5.95221,49.3889,1532.87,1161.03,2154.57
760.517,5.96495,49.5113,1534.19,1160.91,2154.62
761.4,5.97359,49.4037,1535.07,1160.84,2154.67
762.727,5.98633,49.5125,1536.39,1160.72,2154.72
763.611,5.99691,49.4132,1537.27,1160.64,2154.77
764.937,6.0146,49.4082,1538.59,1160.52,2154.82
765.82,6.02725,49.4094,1539.47,1160.44,2154.87
778.129,6.12636,49.423,1540.79,1160.32,2154.92
776.803,6.12583,49.4094,1542.11,1160.2,2154.98
775.919,6.12535,49.4082,1542.99,1160.12,2155.03
774.592,6.12472,49.4082,1544.31,1160,2155.08
773.709,6.12445,49.4094,1545.19,1159.92,2155.13
772.982,6.12382,49.423,1546.51,1159.8,2155.18
774.309,6.1232,49.4094,1547.84,1159.68,2155.24
775.192,6.12281,49.4094,1548.71,1159.6,2155.29
776.519,6.12023,49.4132,1550.04,1159.49,2155.34
777.403,6.1178,49.3996,1550.92,1159.41,2155.39
778.729,6.11317,49.4132,1552.24,1159.29,2155.45
780.056,6.10844,49.5113,1553.56,1159.18,2155.5
780.94,6.10611,49.3984,1554.44,1159.1,2155.55
782.266,6.09846,49.4885,1555.76,1158.98,2155.6
783.15,6.09405,49.3889,1556.64,1158.91,2155.65
784.476,6.08349,49.4931,1557.96,1158.8,2155.7
785.359,6.07714,49.3796,1558.84,1158.72,2155.75
786.686,6.06341,49.4832,1560.17,1158.62,2155.8
787.569,6.05503,49.3706,1561.05,1158.55,2155.85
788.895,6.03839,49.3658,1562.37,1158.44,2155.9
789.78,6.02797,49.4707,1563.25,1158.37,2155.95
791.106,6.01132,49.4843,1564.57,1158.27,2156
791.99,5.99893,49.4758,1565.45,1158.2,2156.05
803.51,5.83314,49.4758,1566.78,1158.1,2156.1
802.186,5.84859,49.3495,1568.1,1158,2156.16
801.301,5.85939,49.4665,1568.98,1157.93,2156.21
799.976,5.87478,49.4665,1570.3,1157.84,2156.26
799.092,5.88381,49.4594,1571.18,1157.77,2156.31
798.889,5.89519,49.4507,1572.5,1157.68,2156.36
799.773,5.90208,49.4507,1573.39,1157.62,2156.41
801.099,5.91035,49.4431,1574.71,1157.53,2156.46
801.983,5.9142,49.4213,1575.59,1157.47,2156.52
803.309,5.91857,49.4222,1576.91,1157.38,2156.57
804.635,5.92293,49.4358,1578.24,1157.29,2156.62
805.519,5.92581,49.4358,1579.12,1157.23,2156.67
806.845,5.93018,49.4358,1580.44,1157.15,2156.72
807.729,5.93305,49.4222,1581.32,1157.09,2156.78
809.054,5.9373,49.4213,1582.65,1157,2156.83
810.38,5.94167,49.4213,1583.97,1156.92,2156.88
811.264,5.94454,49.4349,1584.85,1156.86,2156.93
812.586,5.94916,49.2042,1586.17,1156.77,2156.98
813.46,5.95571,48.5598,1587.04,1156.71,2157.03
814.765,5.98843,48.7533,1588.34,1156.6,2157.08
815.638,6.02696,48.9549,1589.21,1156.5,2157.13
816.95,6.10336,49.0344,1590.52,1156.35,2157.18
829.839,6.35442,49.0436,1591.82,1156.16,2157.24
828.963,6.40695,49.0938,1592.69,1156.04,2157.29
827.647,6.49673,49.1832,1593.99,1155.83,2157.34
826.331,6.59734,49.2372,1595.29,1155.61,2157.4
825.453,6.67077,49.2744,1596.16,1155.46,2157.45
824.136,6.7884,49.3343,1597.46,1155.23,2157.5
825.01,6.87083,49.3674,1598.33,1155.07,2157.56
826.327,7.00262,49.3097,1599.63,1154.82,2157.61
827.646,7.1391,49.4585,1600.93,1154.57,2157.66
828.526,7.23247,49.493,1601.8,1154.39,2157.71
829.845,7.37511,49.517,1603.1,1154.14,2157.76
830.725,7.47238,49.5225,1603.97,1153.96,2157.81
832.045,7.61798,49.5252,1605.27,1153.7,2157.86
832.926,7.71418,49.5036,1606.14,1153.53,2157.91
834.248,7.85851,49.608,1607.44,1153.26,2157.96
835.128,7.95492,49.5036,1608.31,1153.09,2158.01
836.45,8.09924,49.6107,1609.62,1152.83,2158.06
837.33,8.19359,49.4823,1610.48,1152.66,2158.11
838.652,8.3339,49.5657,1611.79,1152.4,2158.16
839.532,8.42824,49.4796,1612.66,1152.23,2158.21
840.851,8.56885,49.4823,1613.96,1151.97,2158.26
861.361,9.05381,49.4376,1615.26,1151.72,2158.32
860.478,9.11236,49.4536,1616.13,1151.55,2158.36
859.597,9.16875,49.4144,1617,1151.38,2158.42
858.274,9.25155,49.3966,1618.3,1151.14,2158.47
856.951,9.33022,49.3899,1619.6,1150.89,2158.52
856.069,9.38055,49.354,1620.47,1150.73,2158.57
854.746,9.45328,49.3478,1621.77,1150.5,2158.62
853.865,9.49974,49.3149,1622.64,1150.34,2158.67
852.542,9.5663,49.3978,1623.95,1150.11,2158.72
852.632,9.62912,49.258,1625.25,1149.88,2158.78
853.514,9.6684,49.3449,1626.12,1149.73,2158.83
854.835,9.72311,49.3087,1627.42,1149.51,2158.88
855.716,9.75659,49.291,1628.29,1149.37,2158.94
857.037,9.80219,49.2676,1629.6,1149.16,2158.99
858.36,9.84258,49.3585,1630.91,1148.96,2159.04
859.682,9.87402,49.3071,1632.21,1148.76,2159.1
860.563,9.89234,49.2931,1633.09,1148.63,2159.15
861.885,9.91468,49.368,1634.39,1148.44,2159.2
862.766,9.92684,49.3393,1635.27,1148.32,2159.25
864.088,9.93718,49.3085,1636.58,1148.15,2159.3
864.969,9.94024,49.2767,1637.45,1148.04,2159.35
866.292,9.94138,49.3714,1638.76,1147.87,2159.4
885.713,9.39757,49.3447,1640.08,1147.71,2159.46
884.832,9.44413,49.3317,1640.95,1147.6,2159.51
883.512,9.50905,49.3064,1642.27,1147.45,2159.56
882.631,9.54964,49.2941,1643.14,1147.36,2159.61
881.309,9.60534,49.3774,1644.46,1147.21,2159.66
880.428,9.6399,49.2573,1645.34,1147.12,2159.71
879.105,9.68652,49.3315,1646.65,1146.99,2159.76
877.782,9.73022,49.3315,1647.97,1146.86,2159.82
876.9,9.75777,49.3346,1648.85,1146.77,2159.87
877.174,9.7933,49.3006,1650.17,1146.65,2159.92
878.057,9.81469,49.3032,1651.05,1146.57,2159.97
879.381,9.84419,49.3889,1652.37,1146.46,2160.02
880.264,9.8626,49.3889,1653.24,1146.38,2160.07
881.589,9.8871,49.3796,1654.57,1146.27,2160.12
882.914,9.90861,49.4931,1655.89,1146.16,2160.18
883.797,9.92105,49.3618,1656.77,1146.09,2160.22
885.123,9.93945,49.3754,1658.09,1145.99,2160.28
886.007,9.94968,49.4622,1658.97,1145.92,2160.33
887.332,9.9651,49.3658,1660.29,1145.82,2160.38
888.217,9.97534,49.4611,1661.17,1145.75,2160.43
889.543,9.98887,49.4675,1662.49,1145.65,2160.48
890.427,9.99704,49.4529,1663.38,1145.58,2160.53
891.753,10.0095,49.4529,1664.7,1145.48,2160.58
892.637,10.0177,49.4665,1665.58,1145.42,2160.62
893.963,10.0302,49.4529,1666.9,1145.32,2160.68
914.362,10.244,49.4675,1667.79,1145.25,2160.73
913.037,10.2285,49.4675,1669.11,1145.15,2160.78
912.153,10.2182,49.3576,1669.99,1145.09,2160.83
910.827,10.2026,49.4665,1671.31,1144.99,2160.88
909.943,10.1923,49.3576,1672.19,1144.92,2160.92
909.059,10.182,49.4539,1673.07,1144.86,2160.98
907.733,10.1675,49.3533,1674.4,1144.76,2161.02
906.407,10.1549,49.4747,1675.72,1144.65,2161.08
905.524,10.1477,49.4843,1676.6,1144.59,2161.13
905.226,10.1381,49.4843,1677.92,1144.48,2161.18
906.109,10.1318,49.3607,1678.8,1144.41,2161.22
906.993,10.1255,49.3618,1679.68,1144.34,2161.27
908.319,10.116,49.3754,1681.01,1144.23,2161.32
909.203,10.1096,49.3607,1681.89,1144.16,2161.37
910.529,10.1001,49.3743,1683.21,1144.06,2161.42
911.413,10.0938,49.3618,1684.09,1143.99,2161.47
912.739,10.0873,49.3842,1685.41,1143.88,2161.52
914.066,10.0807,49.4931,1686.73,1143.77,2161.58
914.949,10.0764,49.3842,1687.61,1143.7,2161.62
916.276,10.0699,49.4931,1688.94,1143.59,2161.68
917.16,10.0656,49.3842,1689.82,1143.52,2161.72
918.044,10.0613,49.3706,1690.7,1143.45,2161.78
919.37,10.0547,49.3842,1692.02,1143.34,2161.83
920.697,10.0482,49.4931,1693.34,1143.23,2161.88
921.58,10.0439,49.3842,1694.22,1143.16,2161.93
941.704,9.93881,49.4931,1695.55,1143.05,2161.98
940.82,9.94366,49.492,1696.43,1142.98,2162.03
939.494,9.95108,49.4931,1697.75,1142.87,2162.08
938.61,9.95605,49.4931,1698.63,1142.8,2162.13
937.283,9.96347,49.4931,1699.95,1142.69,2162.18
936.399,9.96844,49.4931,1700.83,1142.62,2162.23
935.073,9.97574,49.4931,1702.15,1142.51,2162.28
934.189,9.98071,49.4931,1703.04,1142.44,2162.33
932.863,9.98813,49.4931,1704.36,1142.33,2162.38
932.527,9.9931,49.4931,1705.24,1142.26,2162.43
933.854,10.0004,49.492,1706.56,1142.15,2162.48
934.737,10.0054,49.4931,1707.44,1142.08,2162.53
936.064,10.0118,49.4707,1708.76,1141.97,2162.58
936.948,10.0147,49.3743,1709.64,1141.9,2162.63
938.274,10.0181,49.4611,1710.97,1141.8,2162.68
939.157,10.0191,49.3658,1711.85,1141.73,2162.73
940.483,10.0206,49.4622,1713.17,1141.63,2162.78
941.367,10.0205,49.4675,1714.05,1141.56,2162.83
942.692,10.018,49.3369,1715.37,1141.47,2162.88
943.577,10.0148,49.4584,1716.25,1141.4,2162.93
944.903,10.0091,49.4507,1717.58,1141.31,2162.98
945.787,10.0041,49.4507,1718.46,1141.24,2163.03
947.113,9.99546,49.4431,1719.78,1141.15,2163.08
947.997,9.98831,49.4295,1720.66,1141.09,2163.13
949.323,9.97666,49.4349,1721.99,1141,2163.18
968.763,9.79357,49.4349,1722.87,1140.95,2163.23
967.437,9.80485,49.4349,1724.19,1140.86,2163.28
966.553,9.81232,49.4213,1725.07,1140.8,2163.33
965.228,9.82359,49.4222,1726.4,1140.71,2163.38
964.344,9.83106,49.4358,1727.28,1140.66,2163.43
963.018,9.84136,49.4288,1728.6,1140.57,2163.48
962.134,9.84676,49.4279,1729.48,1140.51,2163.52
961.25,9.85229,49.4143,1730.37,1140.46,2163.57
959.925,9.85759,49.4083,1731.69,1140.38,2163.62
960.187,9.86271,49.5165,1733.01,1140.3,2163.68
961.07,9.86628,49.422,1733.89,1140.24,2163.73
962.397,9.8714,49.5301,1735.22,1140.16,2163.78
963.28,9.87486,49.4075,1736.1,1140.11,2163.83
964.607,9.8801,49.5301,1737.42,1140.03,2163.88
965.49,9.88355,49.4211,1738.31,1139.97,2163.93
966.816,9.88885,49.4211,1739.63,1139.89,2163.98
967.699,9.8923,49.4075,1740.51,1139.84,2164.03
969.026,9.89754,49.5301,1741.84,1139.76,2164.08
970.351,9.90272,49.4211,1743.16,1139.67,2164.14
971.236,9.90624,49.5301,1744.04,1139.62,2164.19
972.562,9.91142,49.4211,1745.37,1139.54,2164.24
973.888,9.91666,49.4075,1746.69,1139.46,2164.3
974.772,9.92011,49.4211,1747.57,1139.4,2164.35
976.097,9.92541,49.4211,1748.89,1139.32,2164.4
976.981,9.92886,49.4211,1749.78,1139.27,2164.45
978.306,9.93416,49.4211,1751.1,1139.19,2164.5
979.19,9.93762,49.4075,1751.98,1139.13,2164.55
980.515,9.94292,49.4083,1753.3,1139.05,2164.6
1000.3,10.0235,49.4279,1754.19,1139,2164.65
998.972,10.0213,49.4288,1755.51,1138.91,2164.7
998.089,10.0197,49.4279,1756.39,1138.86,2164.75
996.763,10.0174,49.4279,1757.71,1138.77,2164.8
995.437,10.0152,49.4288,1759.04,1138.69,2164.86
994.553,10.0156,49.4222,1759.92,1138.63,2164.9
993.228,10.0162,49.4213,1761.24,1138.55,2164.96
992.344,10.0166,49.4349,1762.12,1138.49,2165.01
991.018,10.0174,49.4349,1763.45,1138.4,2165.06
991.643,10.0178,49.4349,1764.33,1138.34,2165.11
992.969,10.0185,49.4222,1765.65,1138.26,2165.16
993.852,10.019,49.4349,1766.53,1138.2,2165.21
995.178,10.0197,49.4358,1767.86,1138.11,2165.26
996.062,10.0201,49.4358,1768.74,1138.05,2165.31
997.388,10.0208,49.4358,1770.06,1137.96,2165.36
998.272,10.0213,49.4222,1770.94,1137.91,2165.41
999.598,10.022,49.4222,1772.27,1137.82,2165.46
1000.48,10.0224,49.4358,1773.15,1137.76,2165.51
1001.81,10.023,49.4349,1774.47,1137.67,2165.56
1002.69,10.0225,49.4279,1775.35,1137.62,2165.61
1004.02,10.0202,49.4279,1776.68,1137.53,2165.66
1004.9,10.0187,49.4143,1777.56,1137.48,2165.71
1006.23,10.0163,49.4143,1778.88,1137.39,2165.76
1007.11,10.0138,49.4211,1779.76,1137.34,2165.81
1008.44,10.0085,49.4211,1781.09,1137.26,2165.86
1028.74,9.57329,49.4211,1781.97,1137.2,2165.91
1027.41,9.62585,49.4146,1783.29,1137.12,2165.96
1026.53,9.6596,49.4009,1784.17,1137.07,2166.01
1025.21,9.71021,49.4009,1785.5,1136.99,2166.06
1023.88,9.76083,49.4009,1786.82,1136.92,2166.12
1023,9.79359,49.4083,1787.7,1136.87,2166.17
1021.68,9.84115,49.4075,1789.03,1136.79,2166.22
1020.79,9.87294,49.4083,1789.91,1136.74,2166.27
1019.47,9.92051,49.4075,1791.23,1136.66,2166.32
1019.04,9.95132,49.4083,1792.11,1136.62,2166.37
1020.36,9.99693,49.4022,1793.43,1136.54,2166.42
1021.24,10.0247,49.3964,1794.32,1136.5,2166.47
1022.57,10.0642,49.3765,1795.64,1136.43,2166.52
1023.89,10.0969,49.3612,1796.96,1136.37,2166.58
1024.77,10.1157,49.3561,1797.84,1136.33,2166.63
1026.09,10.1394,49.2385,1799.16,1136.28,2166.68
1026.97,10.1521,49.2347,1800.04,1136.25,2166.73
1028.3,10.1668,49.2414,1801.36,1136.21,2166.78
1029.62,10.1764,49.3471,1802.69,1136.17,2166.84
1030.5,10.1773,49.2301,1803.57,1136.15,2166.89
1031.82,10.1748,49.3233,1804.89,1136.13,2166.94
1032.7,10.1677,49.2092,1805.77,1136.12,2166.99
1034.02,10.1533,49.2218,1807.09,1136.1,2167.04
1035.34,10.13,49.2198,1808.41,1136.1,2167.1
1036.22,10.1088,49.2066,1809.29,1136.1,2167.14
1037.54,10.0735,49.2208,1810.61,1136.11,2167.2
1057.54,8.91555,49.2242,1811.49,1136.12,2167.25
1056.23,9.0234,49.0074,1812.81,1136.14,2167.3
1055.36,9.09123,48.766,1813.68,1136.16,2167.35
1054.06,9.18905,48.5636,1814.98,1136.19,2167.4
1053.19,9.25016,48.3375,1815.85,1136.21,2167.45
1051.9,9.33782,48.1087,1817.14,1136.25,2167.5
1051.05,9.39232,47.8975,1818,1136.28,2167.55
1049.77,9.47002,47.6831,1819.28,1136.33,2167.6
1048.49,9.53892,47.4789,1820.56,1136.38,2167.66
1047.65,9.5812,47.2521,1821.4,1136.42,2167.71
1048.46,9.64006,47.0312,1822.66,1136.48,2167.76
1049.3,9.67562,46.8196,1823.5,1136.53,2167.81
1050.55,9.72355,46.6141,1824.75,1136.6,2167.86
1051.38,9.75237,46.4028,1825.58,1136.66,2167.91
1052.62,9.79209,46.179,1826.82,1136.74,2167.96
1053.45,9.81665,46.417,1827.65,1136.79,2168.01
1054.7,9.84885,46.6365,1828.89,1136.88,2168.06
1055.95,9.87449,46.8947,1830.14,1136.98,2168.12
1056.79,9.89219,47.1029,1830.98,1137.04,2168.16
1058.05,9.91305,47.3614,1832.24,1137.14,2168.22
1058.9,9.92646,47.5927,1833.09,1137.21,2168.27
1060.18,9.94459,47.8195,1834.36,1137.32,2168.32
1061.04,9.95378,48.0465,1835.21,1137.39,2168.36
1062.32,9.96496,48.1648,1836.5,1137.51,2168.42
1063.19,9.97093,48.4057,1837.36,1137.59,2168.46
1064.49,9.97694,48.1981,1838.65,1137.7,2168.52
1065.35,9.98043,47.9683,1839.51,1137.79,2168.57
1084.62,9.66956,47.7612,1840.79,1137.91,2168.62
1083.77,9.69937,47.7582,1841.64,1137.99,2168.67
1082.5,9.74154,47.3234,1842.9,1138.12,2168.72
1081.65,9.76934,47.3234,1843.75,1138.2,2168.77
1080.39,9.80979,46.8751,1845,1138.33,2168.82
1079.55,9.83653,46.8751,1845.84,1138.41,2168.87
1078.3,9.87553,46.4269,1847.08,1138.54,2168.92
1077.47,9.90122,46.4404,1847.91,1138.62,2168.97
1076.23,9.93863,45.9787,1849.14,1138.75,2169.02
1075.51,9.96328,45.9922,1849.96,1138.83,2169.07
1076.73,9.99925,45.7627,1851.18,1138.96,2169.12
1077.55,10.0228,45.6527,1851.99,1139.04,2169.16
1078.36,10.0459,45.4354,1852.8,1139.12,2169.21
1079.57,10.0757,45.1207,1854.01,1139.25,2169.26
1080.38,10.0927,44.9021,1854.8,1139.34,2169.31
1081.58,10.118,44.6835,1856,1139.48,2169.36
1082.37,10.1317,44.372,1856.79,1139.57,2169.41
1083.56,10.1493,44.1544,1857.97,1139.71,2169.46
1084.34,10.1581,44.0591,1858.75,1139.8,2169.51
1085.52,10.1679,43.7356,1859.91,1139.95,2169.56
1086.3,10.1715,43.5463,1860.68,1140.05,2169.61
1087.46,10.1738,43.3304,1861.84,1140.2,2169.66
1088.23,10.1724,43.1284,1862.6,1140.3,2169.71
1089.38,10.1669,42.8071,1863.74,1140.46,2169.76
1090.14,10.1603,42.7124,1864.5,1140.56,2169.81
1091.28,10.1472,42.3902,1865.62,1140.73,2169.86
1092.04,10.1354,42.1786,1866.37,1140.84,2169.9
1093.16,10.1177,41.9626,1867.49,1141,2169.96
1093.91,10.104,41.7466,1868.22,1141.12,2170.01
1095.04,10.0787,41.8879,1869.33,1141.29,2170.06
1095.79,10.0599,42.1207,1870.08,1141.41,2170.1
1115.94,9.18869,42.3557,1870.83,1141.53,2170.15
1114.81,9.25685,42.6023,1871.95,1141.71,2170.2
1114.04,9.30066,42.849,1872.71,1141.83,2170.25
1112.9,9.36564,42.6199,1873.84,1142.02,2170.3
1112.14,9.40773,42.4044,1874.59,1142.14,2170.35
1111.01,9.4671,42.1935,1875.7,1142.33,2170.4
1110.26,9.5054,41.9805,1876.44,1142.46,2170.44
1109.51,9.54128,41.7814,1877.18,1142.58,2170.49
1108.4,9.59333,41.4586,1878.28,1142.78,2170.54
1107.66,9.62564,41.359,1879.01,1142.91,2170.59
1106.55,9.67219,41.0206,1880.1,1143.1,2170.64
1105.82,9.7003,40.8143,1880.82,1143.23,2170.69
1106.91,9.7415,40.7203,1881.89,1143.43,2170.74
1107.64,9.76799,40.3981,1882.6,1143.56,2170.79
1108.72,9.80611,40.1565,1883.66,1143.76,2170.84
1109.43,9.82882,39.9621,1884.37,1143.89,2170.89
1110.5,9.8615,39.745,1885.42,1144.1,2170.94
1111.21,9.88045,39.5566,1886.11,1144.23,2170.98
1111.91,9.89841,39.3262,1886.8,1144.37,2171.03
1112.96,9.92226,39.0262,1887.83,1144.57,2171.08
1113.66,9.93646,38.8014,1888.52,1144.71,2171.13
1114.7,9.95654,38.6917,1889.54,1144.92,2171.18
